	class_count	expression_avg	happy_avg	stu_count	tea_id	tags
28909	9	248.2222222	0.044769624	6	33776712	[]
28920	8	216.875	0.078659447	4	5937428	[]
28921	6	243.5	0.012141477	5	21035124	['enhance_happyness']
28931	11	265.0909091	0.095811392	6	35670993	[]
28937	16	198.375	0.052132668	6	19336524	[]
28940	17	241.0588235	0.057640031	9	35468034	[]
28945	6	292.3333333	0.058891304	4	37633988	[]
28947	6	180.3333333	0.138485274	4	35776761	[]
28967	9	177.4444444	0.043753199	4	35148166	[]
29002	9	240.8888889	0.104869227	4	6860394	[]
29005	12	193.4166667	0.090593814	4	11653842	[]
29007	23	222.7391304	0.03810415	10	29652785	[]
29013	13	243.1538462	0.089621122	11	35548021	[]
29031	7	243	0.076589871	5	4076623	[]
29050	9	146.1111111	0.085427765	6	16694153	[]
29057	8	222.5	0.082146892	7	10049905	[]
29060	10	164.2	0.1024225	8	19291032	[]
29064	16	321.6875	0.069953396	11	11780507	[]
29066	8	305.75	0.182148127	4	34917581	[]
29068	8	285	0.028548481	5	11646507	[]
29069	10	210.5	0.088918273	4	37600855	[]
29072	13	298.8461538	0.052141809	10	26160413	[]
29074	7	253	0.166959316	7	30373944	[]
29081	11	316.7272727	0.068982778	9	29015341	[]
29082	8	208.125	0.094813995	6	36335890	[]
29090	11	235	0.0433742	8	22925048	[]
29096	7	231.1428571	0.039528448	5	37035629	[]
29101	6	291.1666667	0.077456577	6	28952802	[]
29106	6	252	0.082769455	5	9959764	[]
29107	8	298	0.109132954	7	35030672	[]
29113	11	240.8181818	0.023575633	8	20166218	[]
29117	8	250	0.102830318	7	21754961	[]
29125	7	144.4285714	0.026795432	5	34763970	[]
29138	12	181.8333333	0.066666009	6	27145500	[]
29140	10	244.1	0.091448334	8	28600407	[]
29147	8	208.125	0.074316714	6	35938049	[]
29150	6	253.8333333	0.077354137	4	13056746	[]
29169	6	192	0.063074304	4	35957555	[]
29177	6	151.5	0.114733213	4	15949221	[]
29187	6	181.3333333	0.071367441	6	4847857	[]
29198	10	360.8	0.112665817	8	33696281	[]
29201	6	220.6666667	0.052572694	4	31875162	[]
29204	15	241.1333333	0.118907663	9	20331745	[]
29210	13	237.6923077	0.062093831	8	34537848	[]
29217	10	181.8	0.127766182	8	7873217	[]
29221	21	184.8095238	0.062474757	11	15255592	[]
29223	8	158.375	0.110059731	7	27775157	[]
29232	9	170.4444444	0.054027963	4	10288207	[]
29244	9	233.5555556	0.021146651	4	12403324	[]
29251	12	179.6666667	0.049805148	5	10840996	[]
29253	16	228.625	0.083503937	8	7248768	[]
29256	12	218	0.047968008	9	9599412	[]
29259	8	255.875	0.064516062	4	11981700	[]
29267	10	262.5	0.115100827	8	26159905	[]
29272	13	191.5384615	0.057832427	11	9196126	[]
29275	15	301.4	0.152051078	16	31658900	[]
29277	14	197.5	0.099004287	12	15632450	[]
29284	10	104.5	0.106432157	8	29920035	['enhance_expression']
29285	13	345.0769231	0.073593068	7	6891022	[]
29287	6	249.1666667	0.031536077	6	13853895	[]
29293	12	240.25	0.068487818	7	12921403	[]
29298	6	217.5	0.065460622	6	15810599	[]
29300	6	215	0.030742425	5	36687542	[]
29315	9	239.2222222	0.11292809	4	15002138	[]
29320	7	189	0.261668635	6	36165775	[]
29327	11	222.1818182	0.070645493	7	28704447	[]
29340	13	234.6153846	0.087975972	7	26990702	[]
29346	8	147.75	0.049383581	7	29559345	[]
29348	8	488	0.050432374	4	15573226	[]
29349	9	207.1111111	0.122961362	6	34329641	[]
29356	11	252.0909091	0.150465825	5	8055713	[]
29358	22	220.2727273	0.095521614	7	29426308	[]
29360	6	219.3333333	0.110590046	5	2292992	[]
29362	11	327.2727273	0.075570323	8	18773758	[]
29363	16	176.375	0.048763506	5	3697953	[]
29364	18	291.5	0.096160796	9	5007830	[]
29372	11	215	0.062056942	9	28892653	[]
29373	13	218.8461538	0.033545902	4	5333729	[]
29375	6	226.3333333	0.241035492	5	6116522	[]
29377	9	420.5555556	0.116144365	5	37569575	[]
29382	9	228.1111111	0.082625722	7	31295424	[]
29385	12	151.8333333	0.088945775	6	32104655	[]
29388	7	249.4285714	0.06023014	5	28525948	[]
29400	10	339	0.057780605	7	8797555	[]
29405	8	194	0.141034153	6	30323903	[]
29423	10	342.5	0.031882403	6	9896651	[]
29424	8	224.375	0.043517248	4	12930497	[]
29433	7	225.1428571	0.088578164	5	29746981	[]
29434	10	167.9	0.0659793	4	4502540	[]
29450	8	163	0.092684083	6	27165917	[]
29452	8	416.875	0.178303576	5	28952115	[]
29461	8	348.375	0.092792848	4	33910747	[]
29463	8	263.5	0.144005006	7	29918349	[]
29465	7	285.4285714	0.091254161	6	27537047	[]
29467	10	264	0.061659743	7	24708893	[]
29468	11	172	0.149028301	8	20533983	[]
29470	18	205.7777778	0.077737804	15	31556035	[]
29480	8	231.75	0.080737638	5	25300026	[]
29482	10	298.3	0.049739096	4	25781997	[]
29486	10	196.7	0.098818133	8	35693569	[]
29497	6	205.6666667	0.194495199	5	6320403	[]
29509	10	237.1	0.118189096	8	34109334	[]
29512	6	243.5	0.048484511	6	11060420	[]
29523	6	205.6666667	0.104953141	5	5233864	[]
29527	21	253.952381	0.07984594	10	19473664	[]
29530	7	251.5714286	0.129768757	6	27484112	[]
29532	15	278.8	0.071805717	10	24697053	[]
29547	8	312	0.085074114	6	35620515	[]
29550	8	330.125	0.041416185	4	21372141	[]
29566	7	225.4285714	0.032131532	6	34690549	[]
29601	11	381.9090909	0.098234809	5	12806094	[]
29606	10	241.9	0.019442997	6	13738155	['enhance_happyness']
29607	9	198	0.018619619	4	29656012	['enhance_happyness']
29619	7	215.8571429	0.11929245	4	36309046	[]
29623	7	230.1428571	0.102091447	6	23206892	[]
29626	7	240.7142857	0.052823796	5	32574199	[]
29628	6	481	0.186510723	5	17604649	[]
29631	7	216.1428571	0.074842573	5	2522329	[]
29635	11	185.1818182	0.057881038	6	13321216	[]
29644	8	225.5	0.051442048	4	27963294	[]
29649	6	170.8333333	0.095983299	6	17846464	[]
29650	12	487.75	0.306656597	6	3284703	[]
29652	10	236.2	0.077541887	7	35883935	[]
29658	8	212.125	0.065122627	6	25350896	[]
29661	8	274.25	0.071726567	4	26828107	[]
29670	11	192.6363636	0.057230261	10	35247757	[]
29740	7	213.2857143	0.085300741	6	2998427	[]
29752	7	207.1428571	0.036304686	5	31434613	[]
29760	10	182.2	0.077858916	6	20637758	[]
29765	10	170.2	0.022312855	4	31358684	[]
29768	13	203.9230769	0.068183133	6	9240451	[]
29773	10	359.5	0.106467319	6	26883426	[]
29774	9	340.1111111	0.042712517	6	13432214	[]
29781	7	186.2857143	0.107732236	6	23270961	[]
29784	14	283.2857143	0.092360795	7	22144917	[]
29791	10	172.5	0.070205483	5	3241407	[]
29793	8	225.375	0.089985527	8	17460657	[]
29838	6	265.1666667	0.110247549	4	1821681	[]
29841	8	201.375	0.031841308	7	24118433	[]
29852	15	100	0.040727351	4	28844698	['enhance_expression']
29853	8	210.625	0.083685792	5	22607884	[]
29857	8	254.25	0.033399716	4	21512992	[]
29859	12	271.6666667	0.089674892	6	29887168	[]
29860	14	218.4285714	0.053058378	7	14491679	[]
29876	9	192.3333333	0.115178307	7	3482433	[]
29883	12	369.1666667	0.081988766	6	35033419	[]
29884	11	238.7272727	0.069589558	4	27658948	[]
29886	8	200.25	0.106514471	7	2109071	[]
29907	6	227	0.072588763	4	26725422	[]
29908	10	158.5	0.148984497	5	18449169	[]
29917	9	187.8888889	0.034613832	6	1831577	[]
29918	13	302.9230769	0.08459382	6	29962245	[]
29924	10	269.8	0.034599206	5	1802993	[]
29926	10	184.4	0.071409183	4	30484505	[]
29934	9	191.1111111	0.06242135	7	27271732	[]
29962	6	241	0.018430318	5	36960283	['enhance_happyness']
29965	8	251.375	0.076424223	5	17247272	[]
29966	10	334.3	0.046453212	4	9688885	[]
29971	6	141.5	0.047481406	5	5880191	[]
29974	23	263.2608696	0.067613764	17	31779841	[]
29976	6	230.5	0.06629757	5	30395252	[]
29982	10	227.4	0.130031691	8	36209888	[]
29987	6	252.8333333	0.046936553	6	13382340	[]
30002	19	212.6842105	0.070207714	5	16517905	[]
30006	11	348.1818182	0.064897713	7	31009943	[]
30008	7	240.4285714	0.068614511	5	2182787	[]
30012	18	234.8888889	0.060428161	5	2922048	[]
30016	6	433.5	0.043861379	4	4275706	[]
30019	11	187.8181818	0.046338978	7	35800256	[]
30029	10	361.2	0.065378399	4	11686885	[]
30030	8	165.875	0.046314574	5	7014250	[]
30035	9	179.4444444	0.050840047	7	14578132	[]
30051	7	165.1428571	0.049193363	6	30948744	[]
30066	13	243.6153846	0.032371477	5	33003031	[]
30078	10	254.4	0.074767114	7	27271347	[]
30079	9	293.3333333	0.074448793	6	16580299	[]
30084	10	172.7	0.050409872	8	5484163	[]
30091	13	243.8461538	0.077815217	4	6882169	[]
30098	9	147	0.073604958	5	27397002	[]
30111	11	343.2727273	0.059160111	4	15479443	[]
30113	9	166.6666667	0.058123724	9	34634939	[]
30114	11	166.3636364	0.111600432	8	7823741	[]
30121	6	393.6666667	0.032461616	4	1971378	[]
30124	6	264.8333333	0.082541378	4	28364920	[]
30127	9	235.8888889	0.058217639	5	36657033	[]
30128	9	274.4444444	0.082523129	4	9687860	[]
30132	8	159.375	0.175602629	5	8110373	[]
30149	7	221.1428571	0.067203596	4	3941412	[]
30152	6	307	0.209865884	4	1186661	[]
30154	8	205.5	0.025998358	5	14850295	[]
30170	7	212.5714286	0.042216172	5	36130952	[]
30171	13	156.1538462	0.068419442	5	7007857	[]
30175	17	269.7058824	0.099520804	7	13152817	[]
30178	9	316.6666667	0.086521105	7	21036362	[]
30179	13	248.3846154	0.131401519	8	31614467	[]
30183	9	231.8888889	0.071293363	7	36883383	[]
30188	8	283.5	0.086981187	5	28516741	[]
30190	7	219.7142857	0.053059596	5	35862592	[]
30193	9	403.3333333	0.17458859	4	13269412	[]
30195	12	269.9166667	0.056643498	6	28211632	[]
30198	6	345.8333333	0.03562661	5	31298489	[]
30201	7	179	0.086664678	6	31438934	[]
30214	9	284.5555556	0.060317464	6	17439056	[]
30215	6	168.1666667	0.254199004	4	36246048	[]
30216	8	221.5	0.048213641	5	23554391	[]
30217	6	285.1666667	0.060580404	5	6658447	[]
30220	6	202.1666667	0.07026445	5	27878831	[]
30225	6	179.3333333	0.06755888	4	29655335	[]
30227	7	189.2857143	0.118195581	6	25614138	[]
30233	9	172.1111111	0.035917772	6	34579209	[]
30234	8	204.625	0.056672675	6	7904278	[]
30249	6	195.1666667	0.106921341	5	35265932	[]
30250	10	273.3	0.153969099	7	35428288	[]
30261	7	249.5714286	0.122411423	5	35170540	[]
30268	8	188.75	0.11648741	7	34078192	[]
30298	9	255	0.087056065	5	21648723	[]
30310	13	204.2307692	0.087229178	6	33481233	[]
30318	11	295.9090909	0.124879752	4	29848337	[]
30323	7	185	0.08187551	5	5659005	[]
30332	15	161.8	0.091282117	7	35005629	[]
30349	8	286.25	0.044539909	4	12613952	[]
30352	6	274.3333333	0.032574602	5	15686083	[]
30354	9	201.1111111	0.059143672	4	36171099	[]
30361	8	194.625	0.102675363	5	36059145	[]
30368	6	211.5	0.042286643	4	34885869	[]
30370	10	250.4	0.04960191	10	35024345	[]
30378	11	244	0.091696373	8	23622392	[]
30392	9	227.5555556	0.121211733	4	5702316	[]
30412	10	143.5	0.211469247	5	26162161	[]
30414	7	198.7142857	0.042964423	5	36291323	[]
30419	6	228.6666667	0.080459829	5	33837990	[]
30428	6	292.5	0.127285806	4	12593817	[]
30431	7	210.8571429	0.090170058	5	29919678	[]
30432	8	112.25	0.070136675	4	32228993	['enhance_expression']
30448	9	256.8888889	0.061096052	5	34564774	[]
30452	9	189.3333333	0.111917331	6	18789038	[]
30458	12	272.0833333	0.029506111	4	12063237	[]
30460	10	582.4	0.041581035	4	8759501	[]
30477	10	224.2	0.088845805	4	28559140	[]
30482	6	259	0.031942338	6	15771676	[]
30484	7	252	0.010048988	5	27322267	['enhance_happyness']
30490	6	233.8333333	0.041685045	4	32476551	[]
30496	20	305.2	0.085299884	15	36093445	[]
30502	7	188.5714286	0.07233579	4	27711782	[]
30513	6	265.6666667	0.177679935	5	12297345	[]
30526	12	310.4166667	0.099147017	4	8150920	[]
30528	10	273.7	0.124430271	6	8320495	[]
30540	7	177	0.034394341	4	34557709	[]
30541	6	203.1666667	0.03253796	6	32437723	[]
30546	12	164.9166667	0.056575143	7	29681818	[]
30549	9	279.5555556	0.057466039	4	21383359	[]
30554	6	157	0.05145493	4	13809931	[]
30558	10	179.1	0.058554257	4	11242470	[]
30559	15	176.8	0.03648857	5	7505685	[]
30590	19	220.4736842	0.057794656	15	13259109	[]
30593	10	353.9	0.041901474	8	26154153	[]
30595	19	224.8947368	0.081353493	10	37034139	[]
30601	6	165.3333333	0.04207448	4	7438138	[]
30602	9	163.6666667	0.073344838	4	23607981	[]
30605	8	358.625	0.021381579	4	26369688	[]
30606	9	249.7777778	0.057053756	5	14061654	[]
30610	8	150.875	0.048042484	6	6315593	[]
30618	8	246.875	0.08582432	5	35073078	[]
30619	6	345.5	0.093895829	4	7193649	[]
30622	7	338.5714286	0.068243222	4	33837640	[]
30623	7	271.2857143	0.114058175	7	1287010	[]
30629	10	223.8	0.045653929	4	24708182	[]
30631	19	273.6315789	0.046440052	5	15920286	[]
30650	9	205.5555556	0.111963875	5	15462000	[]
30655	14	232.4285714	0.128481433	5	16014398	[]
30656	9	172.8888889	0.100252466	4	19601652	[]
30662	6	309	0.144437127	5	6421028	[]
30663	27	157.8518519	0.033084047	4	15207659	[]
30665	6	175.3333333	0.119578094	5	31432043	[]
30670	7	314.5714286	0.082435268	4	30038109	[]
30678	9	427.8888889	0.056311889	4	8922223	[]
30683	8	333.75	0.029498444	4	35071803	[]
30684	9	186.7777778	0.130352844	6	1403853	[]
30692	6	367.6666667	0.093843325	5	8891144	[]
30693	8	188.875	0.045115676	4	13356677	[]
30697	10	212.7	0.086847384	4	2893925	[]
30700	6	248.3333333	0.037097616	6	9472407	[]
30708	7	326.8571429	0.142587432	5	32163039	[]
30715	8	169.375	0.161581772	4	2069650	[]
30717	6	248.3333333	0.034146366	5	31746923	[]
30727	9	263.4444444	0.038187944	5	29681828	[]
30735	7	226.1428571	0.047606304	4	15919186	[]
30753	16	173.4375	0.078437617	7	27637304	[]
30755	7	187.2857143	0.046861283	5	31297363	[]
30756	8	195.125	0.093039815	4	36838597	[]
30758	13	246.6923077	0.01505205	8	24550550	['enhance_happyness']
30759	10	265.3	0.164972088	4	16195682	[]
30763	11	200.7272727	0.050056268	6	8506535	[]
30768	10	212.8	0.133304091	6	28599282	[]
30793	10	295.1	0.005245969	4	35545394	['enhance_happyness']
30794	23	199.1304348	0.113219284	16	7702977	[]
30797	16	195.375	0.045691184	11	35659424	[]
30801	10	189.1	0.122975175	10	31991578	[]
30818	16	332.875	0.042301603	6	29683690	[]
30827	7	181.7142857	0.111681381	6	23364050	[]
30835	11	316.5454545	0.09369214	8	25657696	[]
30840	9	250.5555556	0.056006108	6	33998147	[]
30854	6	154.6666667	0.099855846	4	21751538	[]
30865	14	239.6428571	0.103275287	7	26107019	[]
30869	6	351.3333333	0.081778184	4	7600725	[]
30905	6	183.1666667	0.040597028	5	20777737	[]
30906	12	241.0833333	0.063642248	5	13002223	[]
30912	17	241.1764706	0.032675458	7	29483143	[]
30925	8	366.875	0.057020167	7	6704481	[]
30962	7	198.8571429	0.107880561	4	27782739	[]
30968	9	245	0.043204175	6	34143264	[]
30970	16	180.9375	0.065548193	10	27453003	[]
30975	9	275.6666667	0.10797015	9	16010657	[]
30989	6	243.5	0.049417616	4	14402747	[]
30992	7	233	0.073864474	4	28844572	[]
30998	7	215.1428571	0.035757874	5	26135091	[]
31000	8	190.375	0.080295143	6	30332739	[]
31002	12	360.6666667	0.042851007	6	29511434	[]
31007	6	116	0.063626187	4	24261813	['enhance_expression']
31009	10	286.7	0.045173132	4	13582965	[]
31010	11	230.2727273	0.096756414	6	29865178	[]
31038	6	188.3333333	0.080894844	6	20074182	[]
31050	23	232.0869565	0.025732455	10	28303232	[]
31060	18	253.3333333	0.162668854	9	34329038	[]
31071	9	194.7777778	0.138932744	7	7077494	[]
31081	6	142.6666667	0.089590728	7	3320389	[]
31089	10	196.6	0.030222807	6	29917777	[]
31092	10	315.3	0.085990071	7	34417269	[]
31099	8	168.875	0.047639213	4	14889585	[]
31100	11	414.0909091	0.027815039	5	6904262	[]
31103	14	341.3571429	0.079924143	5	30790360	[]
31132	6	347.1666667	0.065080515	4	8695408	[]
31146	10	404.1	0.052378731	4	5482470	[]
31165	11	242.9090909	0.140924319	6	36246119	[]
31182	8	268.5	0.077642746	4	22901590	[]
31199	12	234.3333333	0.060375408	5	4376469	[]
31202	10	251.2	0.084206139	6	8658842	[]
31206	8	242	0.033403653	4	10918572	[]
31214	6	297.6666667	0.039620571	5	9442405	[]
31216	28	228.5	0.106323114	13	27083822	[]
31218	8	161.25	0.126012037	8	35470475	[]
31220	6	211.5	0.074870364	6	33369250	[]
31223	6	255.5	0.098637336	4	11655570	[]
31226	6	277.5	0.017527369	5	5658881	['enhance_happyness']
31230	6	222.1666667	0.149388594	4	31872266	[]
31233	6	268.1666667	0.085420156	5	28518666	[]
31238	14	241.8571429	0.072124698	6	27360810	[]
31247	11	289.8181818	0.066008963	5	34013934	[]
31256	17	294	0.075084065	11	27248134	[]
31265	14	394.5	0.076019476	9	29962748	[]
31270	12	224.8333333	0.076722324	5	35659563	[]
31306	8	155	0.016258679	5	30375162	['enhance_happyness']
31317	7	380.8571429	0.038181423	6	15563751	[]
31346	9	290.5555556	0.056719969	7	27820015	[]
31357	10	167.7	0.056615481	5	9405311	[]
31363	7	163.2857143	0.066455657	4	7140701	[]
31377	8	208.75	0.04886578	5	34720194	[]
31383	13	208.3076923	0.088001554	12	34512652	[]
31384	11	306	0.04377973	4	21036606	[]
31393	8	279.625	0.103970405	8	36713122	[]
31409	7	267.5714286	0.054046941	5	26881264	[]
31411	8	172.5	0.035236528	5	27707476	[]
31427	11	189.0909091	0.054000717	4	31614979	[]
31433	7	176.2857143	0.091013193	5	28068678	[]
31435	10	229.8	0.069146961	7	13278350	[]
31444	8	172.375	0.028222893	5	5531996	[]
31454	6	300.6666667	0.030233628	5	15246291	[]
31457	7	151.4285714	0.104271372	5	36956880	[]
31460	8	317.125	0.026946052	4	3372211	[]
31470	9	237.1111111	0.072255531	8	13128234	[]
31473	9	339.7777778	0.070464603	6	29471760	[]
31479	10	192.7	0.107232235	7	28756855	[]
31491	16	185.4375	0.077992042	7	35471779	[]
31493	9	269.7777778	0.097595093	6	33548171	[]
31497	8	237.375	0.083825081	4	32095040	[]
31499	11	334.6363636	0.091634431	6	7007735	[]
31501	6	222.5	0.036465934	4	31359530	[]
31512	7	272	0.115364231	6	3394973	[]
31529	12	283.8333333	0.062009606	5	8966926	[]
31539	8	171.125	0.0368897	4	30648490	[]
31552	6	242	0.038675765	5	14527286	[]
31556	10	228.8	0.027267328	4	30071342	[]
31564	9	239.8888889	0.128061308	6	34513661	[]
31566	14	253.5714286	0.099662797	9	33701904	[]
31567	10	220.7	0.029282396	4	35510797	[]
31570	10	291.3	0.048291993	8	14963521	[]
31587	10	251.7	0.067630895	7	1579383	[]
31597	11	183	0.110231324	7	24049831	[]
31603	11	291.1818182	0.048877931	5	25784057	[]
31612	6	215.1666667	0.026548305	6	15716535	[]
31615	8	197.25	0.057073751	7	11059301	[]
31621	7	255.7142857	0.058316958	4	2853212	[]
31635	7	252.2857143	0.009747811	5	2390786	['enhance_happyness']
31648	9	359.6666667	0.065640099	6	35800882	[]
31650	11	175.7272727	0.106675192	6	29542779	[]
31687	9	170	0.057470733	7	13543842	[]
31691	8	189.375	0.059039453	4	29784094	[]
31694	6	243.3333333	0.055665469	4	6189466	[]
31697	7	251.5714286	0.069218656	6	25224166	[]
31698	15	196.2666667	0.07515295	6	25267690	[]
31735	7	211.1428571	0.117238055	6	12155827	[]
31736	14	163.9285714	0.029943922	5	5510292	[]
31737	9	281.1111111	0.074244042	5	23807406	[]
31752	14	144.5714286	0.018544697	5	10376498	['enhance_happyness']
31764	6	127.3333333	0.032394129	6	24318188	['enhance_expression']
31808	8	273.25	0.024891464	5	14113404	[]
31814	8	385.5	0.211228043	5	24035842	[]
31827	6	196.3333333	0.01290944	6	17539339	['enhance_happyness']
31835	6	169.5	0.13276163	4	26779879	[]
31838	11	166.1818182	0.060761171	8	37036434	[]
31840	6	234.5	0.182706081	4	9339307	[]
31843	7	246	0.014603015	6	3218614	['enhance_happyness']
31860	9	317.3333333	0.040359363	4	4772405	[]
31862	8	172.25	0.065188974	5	5766275	[]
31871	14	281	0.059743082	4	8588476	[]
31889	10	272.8	0.048140276	6	29010572	[]
31890	6	259.3333333	0.142537759	4	34178751	[]
31893	7	204.2857143	0.103732308	5	17654167	[]
31900	6	271.1666667	0.168528152	4	21749520	[]
31914	6	216.1666667	0.028769059	4	33911124	[]
31920	7	222.7142857	0.221964908	4	2324463	[]
31923	14	243.2142857	0.096733681	7	33702331	[]
31955	14	403.2857143	0.071351992	9	30718642	[]
31959	7	268	0.051531412	6	2051103	[]
31961	6	256	0.070786146	4	22686333	[]
31967	8	204	0.020352211	4	34345579	[]
31973	6	237.8333333	0.099570054	5	3781634	[]
31979	12	246.5833333	0.032636764	7	32018627	[]
31986	12	243.6666667	0.048702426	4	29174415	[]
31988	6	153.1666667	0.093434681	4	29367833	[]
31991	10	333.6	0.083554562	5	35144449	[]
31999	23	244.8695652	0.05743288	10	30076797	[]
32011	10	304.6	0.059249991	7	34713502	[]
32018	6	257.3333333	0.032380415	4	4413115	[]
32039	11	264.1818182	0.08967751	5	9845455	[]
32050	6	160.3333333	0.062577299	5	24212701	[]
32055	6	168.5	0.114114404	6	35471928	[]
32060	10	280	0.08078018	4	29139679	[]
32066	7	213.2857143	0.115496166	6	30106245	[]
32073	6	245.8333333	0.064273762	5	29026518	[]
32074	7	248	0.14366458	6	21824799	[]
32101	8	200.125	0.183397661	6	29274333	[]
32105	9	359.1111111	0.068066646	4	2324511	[]
32108	11	200.6363636	0.050644062	5	28302391	[]
32109	6	219.3333333	0.030545758	4	18782486	[]
32114	6	247.8333333	0.031645447	6	19884256	[]
32121	10	203.4	0.098009265	6	35866147	[]
32125	14	289.7142857	0.073532178	8	28244030	[]
32126	8	301	0.139050544	5	1588980	[]
32133	14	297.8571429	0.035055195	6	17600506	[]
32135	13	278	0.059028323	5	14449502	[]
32136	10	220.5	0.065234404	7	25122026	[]
32185	12	226.5833333	0.037080528	6	3482898	[]
32186	7	340.5714286	0.059646251	6	8410234	[]
32190	8	206.25	0.083274526	5	21819977	[]
32199	17	330.5294118	0.085646897	5	9228713	[]
32201	13	278.2307692	0.038401237	4	27822684	[]
32205	11	177.8181818	0.104322527	4	5371199	[]
32215	9	245.8888889	0.090001743	7	5679415	[]
32216	10	203.8	0.025792714	4	29510885	[]
32222	11	198	0.077638653	4	9044176	[]
32264	11	242.3636364	0.067896583	6	32577386	[]
32273	7	319.1428571	0.059554348	4	21993456	[]
32303	9	201	0.04638073	7	36268555	[]
